DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
31-Dec-2019,EQ,"334.40","336.35","332.55","334.40","333.80","333.75","334.36","373.80","244.35",23801635,"7,95,82,54,900.20",145537
30-Dec-2019,EQ,"337.75","337.85","332.50","337.25","334.45","334.40","334.47","373.80","244.35",22775554,"7,61,77,48,864.20",133458
27-Dec-2019,EQ,"333.40","338.35","333.00","329.85","337.20","337.25","336.68","373.80","244.35",33477173,"11,27,10,63,363.90",209260
26-Dec-2019,EQ,"333.00","333.45","328.10","331.45","330.20","329.85","330.09","373.80","244.35",24616942,"8,12,56,96,269.45",139034
24-Dec-2019,EQ,"333.20","334.20","329.20","332.40","331.95","331.45","331.35","373.80","244.35",21747782,"7,20,62,07,418.80",134272
23-Dec-2019,EQ,"335.70","338.85","330.35","337.85","332.40","332.40","334.27","373.80","244.35",30150335,"10,07,84,92,861.10",176514
20-Dec-2019,EQ,"330.35","339.50","330.35","328.15","337.25","337.85","336.38","373.80","244.35",51839714,"17,43,80,59,881.05",320799
19-Dec-2019,EQ,"327.35","329.60","324.50","326.95","328.30","328.15","327.19","373.80","244.35",27516289,"9,00,29,58,327.85",171554
18-Dec-2019,EQ,"335.00","335.55","325.80","332.90","327.20","326.95","328.80","373.80","244.35",26449075,"8,69,64,05,934.15",196530
17-Dec-2019,EQ,"333.25","335.75","330.65","331.85","333.55","332.90","333.79","373.80","244.35",26734601,"8,92,37,96,060.75",184237
16-Dec-2019,EQ,"335.95","337.25","330.80","332.55","332.30","331.85","333.33","373.80","244.35",35027613,"11,67,56,99,798.00",245635
13-Dec-2019,EQ,"325.20","333.45","325.00","321.85","333.15","332.55","329.84","373.80","244.35",40955226,"13,50,88,48,441.25",252185
12-Dec-2019,EQ,"314.00","322.95","313.55","312.80","321.45","321.85","317.89","373.80","244.35",37804216,"12,01,76,27,902.30",234427
11-Dec-2019,EQ,"311.20","315.75","308.00","313.40","311.75","312.80","312.23","373.80","244.35",52557951,"16,41,02,49,205.95",303209
10-Dec-2019,EQ,"317.20","322.65","312.25","316.70","313.20","313.40","317.56","373.80","244.35",52155809,"16,56,27,56,794.00",304771
09-Dec-2019,EQ,"318.95","327.65","314.75","320.00","317.05","316.70","320.65","373.80","244.35",52435239,"16,81,35,56,955.40",346470
06-Dec-2019,EQ,"336.70","337.65","318.00","336.20","318.20","320.00","325.07","373.80","244.35",47027528,"15,28,72,24,870.30",399338
05-Dec-2019,EQ,"343.00","344.60","335.15","341.85","336.00","336.20","338.88","373.80","244.35",30429507,"10,31,20,41,016.55",217025
04-Dec-2019,EQ,"334.10","342.95","331.85","336.25","341.50","341.85","337.83","373.80","244.35",26789483,"9,05,01,74,824.25",187289
03-Dec-2019,EQ,"341.00","342.95","333.35","338.50","336.50","336.25","337.90","373.80","244.35",26482178,"8,94,83,52,639.90",180722
02-Dec-2019,EQ,"343.90","344.35","336.20","341.85","339.50","338.50","339.30","373.80","244.35",20648850,"7,00,61,17,201.45",142680
29-Nov-2019,EQ,"348.85","348.85","340.60","349.30","342.00","341.85","344.22","373.80","244.35",23081823,"7,94,53,13,602.85",182304
28-Nov-2019,EQ,"346.85","351.00","344.50","343.55","349.10","349.30","348.23","373.80","244.35",42538227,"14,81,32,93,400.95",266107
27-Nov-2019,EQ,"335.95","345.55","334.05","335.50","345.10","343.55","338.92","373.80","244.35",33971305,"11,51,35,85,817.45",208212
