DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
31-Dec-2020,EQ,"2,016.70","2,018.75","1,987.00","2,017.95","1,995.40","1,995.60","2,002.41","2,027.00","1,001.00",2794829,"5,59,63,99,042.70",90945
30-Dec-2020,EQ,"2,003.20","2,027.00","1,999.00","1,999.30","2,018.45","2,017.95","2,012.83","2,027.00","1,001.00",2657431,"5,34,89,52,892.30",88204
29-Dec-2020,EQ,"1,983.00","2,017.00","1,983.00","1,988.90","1,998.50","1,999.30","2,005.96","2,017.00","1,001.00",3152865,"6,32,45,22,841.00",104972
28-Dec-2020,EQ,"1,963.00","1,996.10","1,962.10","1,960.60","1,992.80","1,988.90","1,982.49","1,996.10","1,001.00",2743069,"5,43,81,08,518.80",98946
24-Dec-2020,EQ,"1,918.00","1,978.00","1,917.00","1,920.75","1,958.00","1,960.60","1,953.74","1,978.00","1,001.00",3337164,"6,51,99,35,111.85",103380
23-Dec-2020,EQ,"1,901.00","1,924.80","1,892.50","1,902.95","1,919.95","1,920.75","1,912.02","1,969.00","1,001.00",2340819,"4,47,56,84,376.85",95575
22-Dec-2020,EQ,"1,930.00","1,930.25","1,886.10","1,920.85","1,901.05","1,902.95","1,908.92","1,969.00","1,001.00",5073744,"9,68,53,56,091.90",172872
21-Dec-2020,EQ,"1,935.00","1,959.00","1,907.60","1,949.35","1,912.40","1,920.85","1,939.00","1,969.00","1,001.00",3941511,"7,64,25,82,748.70",130000
18-Dec-2020,EQ,"1,963.80","1,963.80","1,921.35","1,965.45","1,941.10","1,949.35","1,942.10","1,969.00","1,001.00",3371676,"6,54,81,28,656.20",131696
17-Dec-2020,EQ,"1,965.00","1,969.00","1,942.55","1,952.55","1,964.00","1,965.45","1,954.72","1,969.00","1,001.00",3460370,"6,76,40,63,345.85",119296
16-Dec-2020,EQ,"1,965.00","1,965.00","1,936.55","1,951.15","1,951.00","1,952.55","1,948.41","1,965.00","1,001.00",2764698,"5,38,67,65,566.25",117822
15-Dec-2020,EQ,"1,948.00","1,958.00","1,919.30","1,939.35","1,945.05","1,951.15","1,942.20","1,958.00","1,001.00",4141898,"8,04,44,08,631.85",149161
14-Dec-2020,EQ,"1,934.00","1,946.90","1,899.00","1,920.40","1,943.35","1,939.35","1,923.53","1,948.40","1,001.00",3456971,"6,64,95,89,694.40",112465
11-Dec-2020,EQ,"1,893.50","1,928.70","1,893.50","1,903.30","1,919.65","1,920.40","1,915.18","1,948.40","1,001.00",5466598,"10,46,95,43,705.95",160468
10-Dec-2020,EQ,"1,900.00","1,919.90","1,859.85","1,883.55","1,905.00","1,903.30","1,889.60","1,948.40","1,001.00",4695216,"8,87,20,93,056.70",129345
09-Dec-2020,EQ,"1,836.10","1,889.00","1,836.10","1,833.80","1,882.60","1,883.55","1,865.76","1,948.40","1,001.00",4370644,"8,15,45,89,765.35",135283
08-Dec-2020,EQ,"1,832.30","1,839.00","1,817.25","1,820.55","1,834.00","1,833.80","1,831.79","1,948.40","1,001.00",3953436,"7,24,18,77,253.20",117415
07-Dec-2020,EQ,"1,849.45","1,856.00","1,805.00","1,846.25","1,821.15","1,820.55","1,822.94","1,948.40","1,001.00",6032173,"10,99,63,15,497.95",258826
04-Dec-2020,EQ,"1,828.00","1,857.00","1,802.40","1,821.00","1,854.00","1,846.25","1,828.84","1,948.40","1,001.00",3989431,"7,29,60,38,745.20",170610
03-Dec-2020,EQ,"1,836.00","1,844.00","1,811.70","1,814.20","1,825.00","1,821.00","1,827.32","1,948.40","1,001.00",4462528,"8,15,44,77,109.45",159951
02-Dec-2020,EQ,"1,880.00","1,883.65","1,809.00","1,875.85","1,813.00","1,814.20","1,834.13","1,948.40","1,001.00",7458011,"13,67,89,26,933.90",223059
01-Dec-2020,EQ,"1,930.00","1,930.00","1,864.55","1,907.10","1,876.10","1,875.85","1,886.98","1,948.40","1,001.00",7955798,"15,01,24,68,288.05",180739
27-Nov-2020,EQ,"1,895.00","1,925.15","1,846.95","1,889.10","1,885.30","1,907.10","1,903.66","1,948.40","1,001.00",78702124,"1,49,82,21,90,642.75",492654
26-Nov-2020,EQ,"1,875.00","1,900.05","1,850.05","1,862.45","1,889.95","1,889.10","1,872.57","1,948.40","1,001.00",6864571,"12,85,43,89,799.35",282355
25-Nov-2020,EQ,"1,939.00","1,939.00","1,853.10","1,924.90","1,867.70","1,862.45","1,888.82","1,948.40","1,001.00",6837169,"12,91,41,73,916.05",268292
24-Nov-2020,EQ,"1,896.00","1,948.40","1,890.85","1,897.85","1,927.95","1,924.90","1,926.68","1,948.40","1,001.00",8949886,"17,24,35,34,107.45",249586
23-Nov-2020,EQ,"1,892.40","1,905.30","1,871.15","1,889.40","1,896.30","1,897.85","1,889.33","1,905.30","1,001.00",10443439,"19,73,11,32,299.50",284397
20-Nov-2020,EQ,"1,820.00","1,899.00","1,812.10","1,826.35","1,882.00","1,889.40","1,861.93","1,899.00","1,001.00",9116266,"16,97,38,78,416.65",296738
19-Nov-2020,EQ,"1,819.00","1,860.70","1,816.05","1,830.60","1,824.20","1,826.35","1,842.95","1,860.70","1,001.00",8717768,"16,06,64,34,409.75",167717
18-Nov-2020,EQ,"1,791.50","1,849.80","1,784.15","1,796.65","1,828.00","1,830.60","1,824.17","1,849.80","1,001.00",6175248,"11,26,47,04,744.50",155451
17-Nov-2020,EQ,"1,771.80","1,802.00","1,764.50","1,770.55","1,797.00","1,796.65","1,784.96","1,818.45","1,001.00",5826745,"10,40,04,92,652.85",187455
14-Nov-2020,EQ,"1,773.95","1,775.00","1,764.90","1,763.30","1,770.90","1,770.55","1,771.44","1,818.45","1,001.00",310853,"55,06,56,979.50",14873
13-Nov-2020,EQ,"1,749.90","1,774.80","1,720.35","1,754.75","1,758.45","1,763.30","1,753.95","1,818.45","1,001.00",6264556,"10,98,77,00,554.35",163520
12-Nov-2020,EQ,"1,799.00","1,799.00","1,748.45","1,807.85","1,756.30","1,754.75","1,766.23","1,818.45","1,001.00",6775199,"11,96,65,61,906.55",272394
11-Nov-2020,EQ,"1,774.00","1,818.45","1,760.00","1,752.95","1,804.95","1,807.85","1,795.98","1,818.45","1,001.00",10534339,"18,91,95,01,258.80",305618
10-Nov-2020,EQ,"1,731.00","1,794.45","1,725.45","1,728.15","1,756.00","1,752.95","1,757.14","1,794.45","1,001.00",8003823,"14,06,38,49,317.00",292810
09-Nov-2020,EQ,"1,730.00","1,751.80","1,700.30","1,718.05","1,727.50","1,728.15","1,728.21","1,751.80","1,001.00",5210211,"9,00,43,60,363.30",170262
06-Nov-2020,EQ,"1,660.00","1,725.00","1,650.00","1,675.45","1,714.00","1,718.05","1,690.60","1,740.00","1,001.00",5957659,"10,07,20,33,210.70",162224
05-Nov-2020,EQ,"1,643.00","1,680.00","1,632.05","1,630.70","1,672.60","1,675.45","1,659.14","1,740.00","1,001.00",6074505,"10,07,84,60,045.30",211847
04-Nov-2020,EQ,"1,589.00","1,635.80","1,578.00","1,593.60","1,627.95","1,630.70","1,606.19","1,740.00","1,001.00",5088061,"8,17,24,00,796.40",167575
03-Nov-2020,EQ,"1,581.00","1,601.50","1,570.20","1,580.70","1,593.00","1,593.60","1,590.74","1,740.00","1,001.00",5260618,"8,36,82,68,873.25",238472
02-Nov-2020,EQ,"1,555.00","1,604.80","1,534.80","1,547.40","1,575.00","1,580.70","1,572.84","1,740.00","1,001.00",5712460,"8,98,47,91,106.40",210630
30-Oct-2020,EQ,"1,574.00","1,574.65","1,518.60","1,570.90","1,545.00","1,547.40","1,544.72","1,740.00","1,001.00",4201984,"6,49,08,82,432.65",170864
29-Oct-2020,EQ,"1,532.00","1,588.80","1,525.00","1,551.35","1,569.00","1,570.90","1,567.86","1,740.00","1,001.00",7286144,"11,42,36,67,633.50",309048
28-Oct-2020,EQ,"1,575.00","1,575.00","1,541.00","1,587.65","1,556.00","1,551.35","1,555.10","1,740.00","1,001.00",7245009,"11,26,67,17,088.05",233464
27-Oct-2020,EQ,"1,452.50","1,602.00","1,452.50","1,416.90","1,582.70","1,587.65","1,545.73","1,740.00","1,001.00",33167143,"51,26,74,09,759.25",846705
26-Oct-2020,EQ,"1,399.00","1,429.00","1,347.35","1,383.05","1,410.55","1,416.90","1,390.68","1,740.00","1,001.00",8022562,"11,15,68,19,465.30",224935
23-Oct-2020,EQ,"1,400.00","1,407.70","1,378.25","1,393.05","1,385.65","1,383.05","1,388.94","1,740.00","1,001.00",2385861,"3,31,38,06,287.70",81877
22-Oct-2020,EQ,"1,388.00","1,405.00","1,377.55","1,393.30","1,391.50","1,393.05","1,392.15","1,740.00","1,001.00",3610102,"5,02,57,89,759.75",125829
21-Oct-2020,EQ,"1,375.00","1,400.00","1,358.65","1,368.80","1,392.25","1,393.30","1,383.48","1,740.00","1,001.00",4280457,"5,92,19,23,198.90",132587
20-Oct-2020,EQ,"1,371.70","1,386.00","1,355.50","1,376.70","1,369.10","1,368.80","1,373.46","1,740.00","1,001.00",3228111,"4,43,36,74,875.35",98492
19-Oct-2020,EQ,"1,350.00","1,380.00","1,333.50","1,336.55","1,374.90","1,376.70","1,365.09","1,740.00","1,001.00",3971028,"5,42,08,28,638.05",129414
16-Oct-2020,EQ,"1,308.50","1,343.30","1,308.50","1,309.55","1,336.45","1,336.55","1,330.36","1,740.00","1,001.00",2358054,"3,13,70,61,350.25",68748
15-Oct-2020,EQ,"1,353.35","1,365.95","1,301.25","1,353.35","1,307.00","1,309.55","1,336.36","1,740.00","1,001.00",3496590,"4,67,26,97,122.60",89533
14-Oct-2020,EQ,"1,335.25","1,358.00","1,324.15","1,344.95","1,355.00","1,353.35","1,339.91","1,740.00","1,001.00",3358472,"4,50,00,54,967.85",89962
13-Oct-2020,EQ,"1,319.65","1,349.70","1,307.20","1,312.90","1,341.10","1,344.95","1,332.40","1,740.00","1,001.00",4872154,"6,49,16,52,764.35",111935
12-Oct-2020,EQ,"1,328.00","1,358.20","1,307.50","1,319.85","1,312.85","1,312.90","1,334.24","1,740.00","1,001.00",5175329,"6,90,51,25,236.50",118439
09-Oct-2020,EQ,"1,323.00","1,338.25","1,305.60","1,320.10","1,321.90","1,319.85","1,321.75","1,740.00","1,001.00",5312701,"7,02,20,76,977.10",109864
08-Oct-2020,EQ,"1,326.50","1,341.25","1,311.25","1,324.70","1,320.00","1,320.10","1,328.94","1,740.00","1,001.00",5171263,"6,87,23,04,175.10",179888
07-Oct-2020,EQ,"1,339.90","1,340.00","1,321.85","1,338.25","1,325.00","1,324.70","1,330.20","1,740.00","1,001.00",2834734,"3,77,07,49,149.10",99777
06-Oct-2020,EQ,"1,325.00","1,342.00","1,311.05","1,314.60","1,336.00","1,338.25","1,325.16","1,740.00","1,001.00",2632531,"3,48,85,23,837.50",164643
05-Oct-2020,EQ,"1,310.00","1,333.70","1,308.60","1,305.05","1,312.95","1,314.60","1,321.87","1,740.00","1,001.00",3860011,"5,10,24,17,253.15",92732
01-Oct-2020,EQ,"1,280.00","1,309.80","1,278.90","1,268.20","1,306.00","1,305.05","1,299.67","1,740.00","1,001.00",3162424,"4,11,01,12,607.65",83451
30-Sep-2020,EQ,"1,263.25","1,276.95","1,252.00","1,263.25","1,266.70","1,268.20","1,262.53","1,740.00","1,001.00",2950621,"3,72,52,37,000.20",88466
29-Sep-2020,EQ,"1,286.80","1,292.90","1,259.10","1,278.70","1,264.40","1,263.25","1,270.80","1,740.00","1,001.00",2349689,"2,98,59,80,290.00",81307
28-Sep-2020,EQ,"1,258.00","1,283.95","1,253.65","1,253.05","1,282.00","1,278.70","1,274.91","1,740.00","1,001.00",1892118,"2,41,22,88,313.85",74284
25-Sep-2020,EQ,"1,255.05","1,258.40","1,230.60","1,246.10","1,252.00","1,253.05","1,244.49","1,740.00","1,001.00",3640049,"4,52,99,86,626.70",122858
24-Sep-2020,EQ,"1,267.00","1,284.90","1,236.00","1,275.40","1,240.05","1,246.10","1,266.04","1,740.00","1,001.00",5616236,"7,11,03,90,186.10",175332
23-Sep-2020,EQ,"1,280.05","1,287.45","1,265.15","1,270.55","1,278.50","1,275.40","1,276.95","1,740.00","1,001.00",2835350,"3,62,06,12,309.20",102644
22-Sep-2020,EQ,"1,288.05","1,301.50","1,261.70","1,287.85","1,275.00","1,270.55","1,283.68","1,740.00","1,001.00",4238325,"5,44,06,46,161.10",172031
21-Sep-2020,EQ,"1,276.00","1,319.45","1,273.15","1,277.10","1,281.85","1,287.85","1,300.07","1,740.00","1,001.00",6859866,"8,91,83,01,373.30",144155
18-Sep-2020,EQ,"1,313.10","1,314.00","1,262.50","1,305.10","1,281.00","1,277.10","1,285.59","1,740.00","1,001.00",6529412,"8,39,41,15,191.40",187609
17-Sep-2020,EQ,"1,315.00","1,326.60","1,301.20","1,325.40","1,306.00","1,305.10","1,311.40","1,740.00","1,001.00",3309015,"4,33,94,37,178.15",91878
16-Sep-2020,EQ,"1,324.00","1,332.00","1,300.55","1,323.95","1,326.75","1,325.40","1,322.04","1,740.00","1,001.00",3285937,"4,34,41,50,218.35",138376
15-Sep-2020,EQ,"1,308.10","1,328.85","1,289.00","1,304.70","1,327.00","1,323.95","1,306.76","1,740.00","1,001.00",5029913,"6,57,29,01,468.85",174657
14-Sep-2020,EQ,"1,337.00","1,347.95","1,300.00","1,330.35","1,305.40","1,304.70","1,320.85","1,740.00","1,001.00",3891183,"5,13,96,53,504.95",154935
11-Sep-2020,EQ,"1,317.00","1,336.20","1,311.00","1,319.50","1,332.45","1,330.35","1,327.06","1,740.00","1,001.00",3500326,"4,64,51,29,685.00",138324
10-Sep-2020,EQ,"1,330.00","1,343.05","1,315.10","1,326.15","1,320.45","1,319.50","1,328.69","1,740.00","1,001.00",3289998,"4,37,13,85,546.20",135132
09-Sep-2020,EQ,"1,343.00","1,350.25","1,313.10","1,350.70","1,326.35","1,326.15","1,327.68","1,740.00","1,001.00",3443401,"4,57,17,41,659.50",120273
08-Sep-2020,EQ,"1,371.90","1,372.15","1,347.70","1,368.75","1,350.00","1,350.70","1,355.55","1,740.00","1,001.00",2823919,"3,82,79,62,677.35",116482
07-Sep-2020,EQ,"1,379.00","1,379.00","1,356.40","1,380.05","1,372.00","1,368.75","1,368.76","1,740.00","1,001.00",2321552,"3,17,76,45,380.75",80233
04-Sep-2020,EQ,"1,380.00","1,394.70","1,354.00","1,396.70","1,384.00","1,380.05","1,375.50","1,740.00","1,001.00",4101756,"5,64,19,65,268.25",158180
03-Sep-2020,EQ,"1,433.80","1,437.00","1,390.00","1,423.50","1,399.80","1,396.70","1,414.87","1,740.00","1,001.00",2395159,"3,38,88,40,006.35",117317
02-Sep-2020,EQ,"1,425.00","1,437.50","1,407.15","1,430.65","1,420.75","1,423.50","1,422.27","1,740.00","1,001.00",3325250,"4,72,94,12,458.55",105686
01-Sep-2020,EQ,"1,419.85","1,442.00","1,386.10","1,401.35","1,430.50","1,430.65","1,416.73","1,740.00","1,001.00",4258229,"6,03,27,64,135.75",140999
31-Aug-2020,EQ,"1,488.00","1,501.50","1,374.00","1,467.10","1,398.00","1,401.35","1,430.63","1,740.00","1,001.00",6973853,"9,97,69,79,302.25",204986
28-Aug-2020,EQ,"1,410.00","1,474.00","1,401.00","1,420.00","1,472.55","1,467.10","1,439.80","1,740.00","1,001.00",10645875,"15,32,79,79,688.15",253350
27-Aug-2020,EQ,"1,441.00","1,445.85","1,411.55","1,436.70","1,424.75","1,420.00","1,426.61","1,740.00","1,001.00",4283671,"6,11,11,30,592.15",115968
26-Aug-2020,EQ,"1,410.00","1,441.65","1,403.20","1,400.10","1,440.70","1,436.70","1,422.98","1,740.00","1,001.00",5718774,"8,13,77,04,607.30",129864
25-Aug-2020,EQ,"1,392.00","1,405.00","1,380.55","1,387.25","1,402.50","1,400.10","1,392.98","1,740.00","1,001.00",4562238,"6,35,50,85,674.20",113271
24-Aug-2020,EQ,"1,347.60","1,396.50","1,342.35","1,339.40","1,386.10","1,387.25","1,383.35","1,740.00","1,001.00",6029279,"8,34,06,20,637.40",141511
21-Aug-2020,EQ,"1,342.00","1,352.00","1,331.05","1,338.35","1,339.00","1,339.40","1,343.49","1,740.00","1,001.00",2485266,"3,33,89,40,898.55",57178
20-Aug-2020,EQ,"1,343.00","1,350.00","1,330.15","1,355.60","1,337.85","1,338.35","1,338.84","1,740.00","1,001.00",2841401,"3,80,41,92,032.65",93464
19-Aug-2020,EQ,"1,372.35","1,380.90","1,349.95","1,369.35","1,354.10","1,355.60","1,366.03","1,740.00","1,001.00",3397098,"4,64,05,33,740.90",109376
