DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
01-Dec-2014,EQ,"2,650.50","2,700.00","2,645.25","2,643.00","2,691.90","2,692.95","2,684.75","2,839.70","1,983.05",948177,"2,54,56,19,657.80",50222
28-Nov-2014,EQ,"2,658.35","2,691.90","2,635.35","2,653.30","2,642.60","2,643.00","2,653.27","2,839.70","1,970.00",994884,"2,63,96,98,856.55",48620
27-Nov-2014,EQ,"2,627.30","2,668.00","2,625.30","2,627.30","2,658.00","2,653.30","2,642.06","2,839.70","1,970.00",866209,"2,28,85,71,907.10",49902
26-Nov-2014,EQ,"2,630.05","2,656.35","2,615.00","2,636.00","2,625.15","2,627.30","2,629.81","2,839.70","1,970.00",792400,"2,08,38,65,198.15",64737
25-Nov-2014,EQ,"2,660.00","2,679.40","2,616.00","2,657.70","2,647.20","2,636.00","2,638.19","2,839.70","1,970.00",1185842,"3,12,84,81,896.25",108334
24-Nov-2014,EQ,"2,622.00","2,665.00","2,622.00","2,622.15","2,662.00","2,657.70","2,646.17","2,839.70","1,970.00",971383,"2,57,04,42,964.85",74150
21-Nov-2014,EQ,"2,608.00","2,640.00","2,586.65","2,605.45","2,615.05","2,622.15","2,614.63","2,839.70","1,970.00",1000797,"2,61,67,11,671.25",79151
20-Nov-2014,EQ,"2,588.00","2,610.25","2,560.55","2,573.75","2,608.50","2,605.45","2,589.44","2,839.70","1,970.00",897693,"2,32,45,23,396.30",49550
19-Nov-2014,EQ,"2,598.00","2,598.00","2,557.45","2,585.85","2,577.80","2,573.75","2,570.88","2,839.70","1,970.00",932873,"2,39,83,05,824.70",79245
18-Nov-2014,EQ,"2,620.00","2,626.65","2,579.75","2,618.30","2,585.70","2,585.85","2,597.99","2,839.70","1,970.00",733513,"1,90,56,57,136.75",88497
17-Nov-2014,EQ,"2,595.10","2,625.00","2,592.25","2,606.45","2,615.00","2,618.30","2,609.64","2,839.70","1,970.00",785276,"2,04,92,85,459.40",40229
14-Nov-2014,EQ,"2,585.20","2,611.15","2,575.00","2,588.45","2,598.95","2,606.45","2,593.57","2,839.70","1,970.00",728587,"1,88,96,43,562.30",61264
13-Nov-2014,EQ,"2,595.00","2,604.90","2,565.15","2,591.75","2,590.00","2,588.45","2,585.94","2,839.70","1,970.00",822770,"2,12,76,31,392.25",48660
12-Nov-2014,EQ,"2,580.00","2,611.00","2,575.00","2,580.70","2,595.00","2,591.75","2,598.95","2,839.70","1,970.00",660291,"1,71,60,65,747.95",55902
11-Nov-2014,EQ,"2,578.00","2,594.00","2,555.40","2,569.65","2,574.40","2,580.70","2,576.41","2,839.70","1,970.00",624970,"1,61,01,77,813.05",48869
10-Nov-2014,EQ,"2,575.10","2,582.00","2,551.00","2,572.85","2,575.00","2,569.65","2,562.92","2,839.70","1,970.00",770982,"1,97,59,65,166.15",101497
07-Nov-2014,EQ,"2,604.80","2,615.70","2,557.00","2,599.50","2,570.00","2,572.85","2,575.55","2,839.70","1,970.00",1063370,"2,73,87,67,873.50",61131
05-Nov-2014,EQ,"2,638.00","2,638.00","2,590.00","2,590.35","2,605.00","2,599.50","2,600.96","2,839.70","1,970.00",1155321,"3,00,49,48,031.50",96379
03-Nov-2014,EQ,"2,649.00","2,649.00","2,580.50","2,607.85","2,596.00","2,590.35","2,604.36","2,839.70","1,970.00",1270816,"3,30,96,58,062.80",89320
31-Oct-2014,EQ,"2,561.00","2,620.00","2,561.00","2,558.20","2,614.55","2,607.85","2,593.12","2,839.70","1,970.00",1585035,"4,11,01,93,131.20",76177
30-Oct-2014,EQ,"2,521.80","2,574.90","2,509.00","2,506.05","2,563.00","2,558.20","2,550.36","2,839.70","1,970.00",2055646,"5,24,26,29,684.25",96060
29-Oct-2014,EQ,"2,475.00","2,514.00","2,473.00","2,478.60","2,504.00","2,506.05","2,493.85","2,839.70","1,970.00",1212508,"3,02,38,07,654.50",62974
28-Oct-2014,EQ,"2,484.90","2,484.90","2,453.45","2,457.15","2,479.20","2,478.60","2,471.82","2,839.70","1,970.00",1144979,"2,83,01,84,378.60",71704
27-Oct-2014,EQ,"2,519.00","2,519.70","2,444.95","2,465.35","2,458.15","2,457.15","2,467.27","2,839.70","1,970.00",1398604,"3,45,07,27,074.60",65973
23-Oct-2014,EQ,"2,465.00","2,468.00","2,455.00","2,451.85","2,464.00","2,465.35","2,463.59","2,839.70","1,970.00",156299,"38,50,56,691.25",8946
22-Oct-2014,EQ,"2,485.00","2,489.00","2,445.10","2,433.40","2,452.60","2,451.85","2,455.51","2,839.70","1,970.00",1033832,"2,53,85,85,460.75",79723
21-Oct-2014,EQ,"2,425.85","2,443.75","2,415.00","2,423.30","2,435.00","2,433.40","2,428.83","2,839.70","1,970.00",975366,"2,36,89,95,534.50",53575
20-Oct-2014,EQ,"2,490.00","2,493.60","2,417.95","2,441.15","2,425.50","2,423.30","2,441.15","2,839.70","1,970.00",1699621,"4,14,90,23,854.95",92248
17-Oct-2014,EQ,"2,475.00","2,511.35","2,430.00","2,678.10","2,433.00","2,441.15","2,470.11","2,839.70","1,970.00",4946406,"12,21,81,58,512.65",234927
16-Oct-2014,EQ,"2,730.00","2,758.60","2,664.25","2,699.20","2,680.45","2,678.10","2,716.58","2,839.70","1,970.00",1924007,"5,22,67,17,844.80",103718
14-Oct-2014,EQ,"2,730.00","2,735.70","2,678.80","2,716.55","2,702.25","2,699.20","2,697.82","2,839.70","1,970.00",1184703,"3,19,61,16,356.80",75961
13-Oct-2014,EQ,"2,680.00","2,724.80","2,670.00","2,678.50","2,718.20","2,716.55","2,708.46","2,839.70","1,970.00",1104766,"2,99,22,19,608.30",63544
10-Oct-2014,EQ,"2,706.00","2,727.45","2,668.50","2,706.05","2,679.00","2,678.50","2,694.64","2,839.70","1,970.00",1172181,"3,15,86,00,895.70",57838
09-Oct-2014,EQ,"2,708.00","2,723.30","2,686.50","2,683.20","2,710.10","2,706.05","2,706.30","2,839.70","1,970.00",842588,"2,28,02,92,569.10",38100
08-Oct-2014,EQ,"2,738.00","2,739.95","2,649.25","2,731.35","2,688.00","2,683.20","2,680.59","2,839.70","1,970.00",981221,"2,63,02,53,885.90",66807
07-Oct-2014,EQ,"2,739.60","2,839.70","2,725.60","2,775.60","2,730.90","2,731.35","2,773.63","2,839.70","1,970.00",1728837,"4,79,51,49,568.25",86959
01-Oct-2014,EQ,"2,752.00","2,802.00","2,737.00","2,736.60","2,775.00","2,775.60","2,779.31","2,802.00","1,916.70",1071011,"2,97,66,71,886.85",67777
30-Sep-2014,EQ,"2,772.95","2,776.65","2,708.15","2,767.95","2,736.95","2,736.60","2,739.08","2,782.45","1,916.70",1394477,"3,81,95,87,326.25",78318
29-Sep-2014,EQ,"2,695.40","2,775.45","2,675.30","2,684.00","2,774.00","2,767.95","2,750.48","2,782.45","1,916.70",1044767,"2,87,36,08,677.40",54935
26-Sep-2014,EQ,"2,710.00","2,724.90","2,670.10","2,708.60","2,685.00","2,684.00","2,691.15","2,782.45","1,916.70",806356,"2,17,00,25,458.65",65860
25-Sep-2014,EQ,"2,660.95","2,725.00","2,660.00","2,643.00","2,715.00","2,708.60","2,700.87","2,782.45","1,916.70",1236579,"3,33,98,33,760.95",76112
24-Sep-2014,EQ,"2,693.00","2,706.95","2,632.75","2,688.20","2,651.25","2,643.00","2,657.07","2,782.45","1,916.70",1221066,"3,24,44,59,324.70",64331
23-Sep-2014,EQ,"2,724.00","2,782.45","2,683.30","2,721.80","2,694.00","2,688.20","2,721.78","2,782.45","1,916.70",1027995,"2,79,79,79,202.85",60907
22-Sep-2014,EQ,"2,714.00","2,734.00","2,676.25","2,714.20","2,728.00","2,721.80","2,701.84","2,740.00","1,916.70",499792,"1,35,03,59,104.80",28046
19-Sep-2014,EQ,"2,643.00","2,740.00","2,642.00","2,642.30","2,700.00","2,714.20","2,709.79","2,740.00","1,894.05",1793932,"4,86,11,71,453.10",73423
18-Sep-2014,EQ,"2,591.70","2,651.80","2,581.00","2,591.20","2,631.00","2,642.30","2,627.39","2,667.00","1,894.05",741539,"1,94,83,09,008.40",54613
17-Sep-2014,EQ,"2,561.00","2,604.75","2,561.00","2,550.85","2,591.00","2,591.20","2,586.58","2,667.00","1,894.05",828850,"2,14,38,84,276.25",42962
16-Sep-2014,EQ,"2,566.00","2,575.00","2,544.00","2,558.30","2,557.05","2,550.85","2,556.67","2,667.00","1,894.05",767804,"1,96,30,22,809.65",40518
15-Sep-2014,EQ,"2,614.00","2,618.60","2,554.00","2,607.60","2,559.95","2,558.30","2,570.41","2,667.00","1,894.05",575772,"1,47,99,68,914.15",33049
12-Sep-2014,EQ,"2,610.00","2,624.35","2,593.20","2,598.35","2,609.85","2,607.60","2,609.08","2,667.00","1,894.05",598105,"1,56,05,03,897.50",27279
11-Sep-2014,EQ,"2,610.00","2,624.40","2,591.50","2,600.15","2,599.00","2,598.35","2,603.76","2,667.00","1,894.05",537811,"1,40,03,32,124.35",27555
10-Sep-2014,EQ,"2,638.00","2,642.75","2,591.20","2,631.25","2,609.10","2,600.15","2,618.31","2,667.00","1,894.05",629384,"1,64,79,23,415.10",37937
09-Sep-2014,EQ,"2,652.00","2,667.00","2,625.10","2,642.70","2,631.00","2,631.25","2,639.63","2,667.00","1,894.05",709049,"1,87,16,29,557.00",35859
08-Sep-2014,EQ,"2,612.00","2,650.00","2,599.05","2,598.60","2,640.00","2,642.70","2,629.44","2,650.00","1,894.05",848671,"2,23,15,30,147.55",41269
05-Sep-2014,EQ,"2,599.90","2,621.80","2,583.05","2,584.75","2,595.50","2,598.60","2,600.27","2,627.45","1,894.05",733530,"1,90,73,74,591.90",45025
04-Sep-2014,EQ,"2,622.00","2,627.45","2,577.45","2,606.40","2,577.65","2,584.75","2,594.71","2,627.45","1,894.05",850799,"2,20,75,73,908.25",57553
03-Sep-2014,EQ,"2,539.00","2,616.00","2,539.00","2,537.90","2,602.90","2,606.40","2,598.30","2,616.00","1,894.05",1530845,"3,97,75,90,349.50",72768
02-Sep-2014,EQ,"2,545.80","2,554.80","2,514.10","2,537.15","2,542.00","2,537.90","2,541.45","2,614.35","1,894.05",703970,"1,78,91,05,321.75",37899
01-Sep-2014,EQ,"2,525.40","2,560.00","2,523.05","2,522.35","2,538.75","2,537.15","2,544.34","2,614.35","1,894.05",405074,"1,03,06,47,526.25",33608
28-Aug-2014,EQ,"2,547.00","2,549.30","2,513.00","2,549.95","2,516.70","2,522.35","2,528.60","2,614.35","1,814.00",883144,"2,23,31,22,263.70",40308
27-Aug-2014,EQ,"2,534.00","2,567.40","2,514.05","2,533.80","2,547.90","2,549.95","2,552.51","2,614.35","1,814.00",717730,"1,83,20,13,110.60",46881
26-Aug-2014,EQ,"2,529.00","2,550.00","2,500.00","2,522.05","2,528.45","2,533.80","2,534.69","2,614.35","1,814.00",907745,"2,30,08,51,787.90",49485
25-Aug-2014,EQ,"2,470.00","2,528.50","2,466.90","2,464.20","2,521.70","2,522.05","2,511.52","2,614.35","1,814.00",1571756,"3,94,74,95,581.85",50860
22-Aug-2014,EQ,"2,444.00","2,468.20","2,435.80","2,432.45","2,462.00","2,464.20","2,455.23","2,614.35","1,695.20",1548119,"3,80,09,85,729.30",83872
21-Aug-2014,EQ,"2,447.00","2,460.00","2,430.00","2,436.20","2,432.50","2,432.45","2,440.14","2,614.35","1,695.20",1132725,"2,76,40,09,129.50",64360
20-Aug-2014,EQ,"2,444.50","2,455.05","2,430.05","2,438.50","2,438.85","2,436.20","2,439.66","2,614.35","1,695.20",1028379,"2,50,88,95,255.85",39277
19-Aug-2014,EQ,"2,500.00","2,504.90","2,435.00","2,487.60","2,438.00","2,438.50","2,446.29","2,614.35","1,695.20",1617078,"3,95,58,43,991.90",98599
18-Aug-2014,EQ,"2,491.05","2,505.00","2,470.00","2,499.75","2,481.00","2,487.60","2,485.67","2,614.35","1,695.20",686630,"1,70,67,32,411.90",73851
14-Aug-2014,EQ,"2,514.00","2,532.00","2,490.05","2,500.05","2,496.00","2,499.75","2,510.16","2,614.35","1,695.20",789028,"1,98,05,86,975.00",59273
13-Aug-2014,EQ,"2,470.00","2,530.00","2,470.00","2,471.75","2,500.00","2,500.05","2,501.07","2,614.35","1,695.20",1384189,"3,46,19,56,740.95",69764
12-Aug-2014,EQ,"2,489.90","2,489.90","2,440.20","2,468.40","2,469.65","2,471.75","2,459.71","2,614.35","1,695.20",492276,"1,21,08,57,308.45",30316
11-Aug-2014,EQ,"2,490.90","2,495.55","2,455.00","2,478.70","2,464.30","2,468.40","2,475.25","2,614.35","1,695.20",645448,"1,59,76,43,654.35",37616
08-Aug-2014,EQ,"2,465.00","2,507.70","2,465.00","2,469.80","2,479.00","2,478.70","2,484.90","2,614.35","1,695.20",732395,"1,81,99,28,917.35",37930
07-Aug-2014,EQ,"2,490.00","2,495.00","2,459.05","2,506.65","2,468.90","2,469.80","2,472.72","2,614.35","1,695.20",836328,"2,06,80,08,431.80",43519
06-Aug-2014,EQ,"2,516.15","2,534.85","2,490.25","2,523.70","2,512.55","2,506.65","2,510.80","2,614.35","1,695.20",918781,"2,30,68,77,092.30",46871
05-Aug-2014,EQ,"2,544.90","2,545.00","2,490.10","2,526.05","2,524.00","2,523.70","2,520.22","2,614.35","1,695.20",702328,"1,77,00,22,632.30",44849
04-Aug-2014,EQ,"2,532.00","2,541.90","2,488.00","2,516.40","2,527.50","2,526.05","2,517.98","2,614.35","1,695.20",914318,"2,30,22,34,098.80",49092
01-Aug-2014,EQ,"2,575.00","2,587.95","2,510.00","2,580.05","2,516.00","2,516.40","2,546.61","2,614.35","1,695.20",1190941,"3,03,28,60,714.05",59210
31-Jul-2014,EQ,"2,575.10","2,598.00","2,569.25","2,595.05","2,582.00","2,580.05","2,579.59","2,614.35","1,695.20",1203605,"3,10,48,12,803.75",65616
30-Jul-2014,EQ,"2,584.80","2,610.00","2,572.60","2,589.30","2,585.00","2,595.05","2,592.06","2,614.35","1,695.20",949626,"2,46,14,86,588.65",58885
28-Jul-2014,EQ,"2,577.15","2,599.65","2,555.00","2,605.75","2,584.40","2,589.30","2,579.61","2,614.35","1,695.20",657461,"1,69,59,94,152.50",45346
25-Jul-2014,EQ,"2,594.00","2,614.35","2,567.00","2,595.20","2,610.00","2,605.75","2,587.82","2,614.35","1,695.20",903457,"2,33,79,84,909.15",52802
24-Jul-2014,EQ,"2,594.90","2,602.00","2,567.00","2,586.15","2,591.00","2,595.20","2,584.10","2,602.00","1,695.20",740709,"1,91,40,66,543.10",43633
23-Jul-2014,EQ,"2,540.00","2,596.30","2,532.30","2,532.40","2,580.00","2,586.15","2,574.10","2,596.30","1,695.20",1032929,"2,65,88,67,071.80",61631
22-Jul-2014,EQ,"2,465.00","2,540.00","2,461.90","2,463.75","2,530.15","2,532.40","2,496.09","2,540.00","1,695.20",1199508,"2,99,40,76,321.90",60679
21-Jul-2014,EQ,"2,468.00","2,469.85","2,443.05","2,441.20","2,462.00","2,463.75","2,456.42","2,498.00","1,695.20",490536,"1,20,49,62,509.70",28243
18-Jul-2014,EQ,"2,452.00","2,485.00","2,435.00","2,381.95","2,445.00","2,441.20","2,461.21","2,498.00","1,599.30",1753744,"4,31,63,28,159.45",65241
17-Jul-2014,EQ,"2,410.00","2,429.80","2,375.00","2,401.85","2,379.95","2,381.95","2,395.45","2,498.00","1,599.30",895110,"2,14,41,88,396.45",55365
16-Jul-2014,EQ,"2,409.65","2,424.00","2,386.85","2,399.30","2,404.00","2,401.85","2,403.16","2,498.00","1,599.30",703620,"1,69,09,14,048.70",35318
15-Jul-2014,EQ,"2,426.20","2,430.00","2,393.75","2,426.25","2,400.95","2,399.30","2,404.15","2,498.00","1,599.30",694828,"1,67,04,74,169.50",38359
14-Jul-2014,EQ,"2,418.80","2,439.00","2,385.25","2,394.45","2,428.00","2,426.25","2,418.04","2,498.00","1,599.30",793962,"1,91,98,34,412.65",64400
11-Jul-2014,EQ,"2,371.00","2,410.00","2,361.10","2,351.80","2,410.00","2,394.45","2,391.33","2,498.00","1,495.30",664723,"1,58,95,70,641.40",47547
10-Jul-2014,EQ,"2,399.55","2,419.60","2,335.00","2,398.15","2,345.90","2,351.80","2,375.22","2,498.00","1,495.30",995281,"2,36,40,13,918.35",58688
09-Jul-2014,EQ,"2,470.00","2,472.65","2,381.60","2,449.45","2,400.00","2,398.15","2,420.77","2,498.00","1,495.30",777121,"1,88,12,33,878.80",40909
08-Jul-2014,EQ,"2,484.95","2,486.15","2,433.25","2,488.55","2,444.50","2,449.45","2,458.25","2,498.00","1,495.30",1250294,"3,07,35,34,489.35",64334
07-Jul-2014,EQ,"2,420.05","2,498.00","2,410.40","2,410.50","2,490.00","2,488.55","2,473.31","2,498.00","1,495.30",1102451,"2,72,67,07,774.90",51992
04-Jul-2014,EQ,"2,412.40","2,425.50","2,401.00","2,417.90","2,416.10","2,410.50","2,412.73","2,445.00","1,465.00",268068,"64,67,75,698.15",21597
03-Jul-2014,EQ,"2,399.00","2,445.00","2,392.00","2,401.60","2,410.00","2,417.90","2,421.16","2,445.00","1,465.00",763381,"1,84,82,64,270.10",64913
02-Jul-2014,EQ,"2,400.00","2,411.75","2,383.50","2,390.75","2,401.10","2,401.60","2,397.77","2,435.00","1,465.00",453870,"1,08,82,75,662.45",32033
01-Jul-2014,EQ,"2,418.90","2,419.00","2,382.30","2,425.40","2,391.30","2,390.75","2,396.40","2,435.00","1,465.00",546395,"1,30,93,82,772.90",33485
30-Jun-2014,EQ,"2,400.55","2,435.00","2,376.60","2,399.55","2,413.95","2,425.40","2,413.97","2,435.00","1,465.00",1073235,"2,59,07,59,835.90",48687
27-Jun-2014,EQ,"2,317.00","2,406.90","2,315.00","2,307.65","2,400.10","2,399.55","2,383.97","2,406.90","1,380.70",1529418,"3,64,60,93,805.65",77416
26-Jun-2014,EQ,"2,296.00","2,344.15","2,291.15","2,310.55","2,304.00","2,307.65","2,312.57","2,384.80","1,380.70",1018091,"2,35,44,07,356.35",42206
25-Jun-2014,EQ,"2,310.00","2,320.00","2,293.00","2,309.05","2,299.90","2,310.55","2,310.24","2,384.80","1,380.70",514211,"1,18,79,48,513.10",39929
24-Jun-2014,EQ,"2,269.00","2,319.50","2,255.00","2,268.85","2,314.90","2,309.05","2,290.32","2,384.80","1,380.70",739550,"1,69,38,04,552.15",50209
23-Jun-2014,EQ,"2,293.00","2,299.90","2,254.05","2,292.40","2,260.10","2,268.85","2,270.33","2,384.80","1,380.70",631367,"1,43,34,10,751.75",40067
20-Jun-2014,EQ,"2,284.90","2,299.00","2,262.00","2,276.05","2,286.20","2,292.40","2,285.14","2,384.80","1,380.70",577837,"1,32,04,40,082.25",32093
19-Jun-2014,EQ,"2,230.00","2,289.00","2,210.10","2,227.05","2,280.15","2,276.05","2,252.21","2,384.80","1,380.70",948177,"2,13,54,93,635.10",57665
18-Jun-2014,EQ,"2,293.00","2,293.00","2,221.30","2,279.85","2,221.30","2,227.05","2,241.97","2,384.80","1,380.70",974412,"2,18,45,99,541.50",70364
17-Jun-2014,EQ,"2,284.90","2,297.00","2,271.00","2,269.75","2,275.00","2,279.85","2,283.37","2,384.80","1,380.70",959072,"2,18,99,16,841.40",74343
16-Jun-2014,EQ,"2,210.00","2,276.95","2,210.00","2,213.55","2,270.00","2,269.75","2,261.41","2,384.80","1,380.70",1219953,"2,75,88,10,366.40",85866
13-Jun-2014,EQ,"2,238.00","2,239.00","2,185.05","2,237.35","2,220.00","2,213.55","2,206.02","2,384.80","1,380.70",952011,"2,10,01,51,183.80",69814
12-Jun-2014,EQ,"2,249.00","2,254.00","2,183.80","2,206.95","2,238.10","2,237.35","2,222.95","2,384.80","1,380.70",1367169,"3,03,91,47,809.40",75398
11-Jun-2014,EQ,"2,165.00","2,214.00","2,138.20","2,158.15","2,204.20","2,206.95","2,187.46","2,384.80","1,380.70",1772281,"3,87,67,93,369.30",102815
10-Jun-2014,EQ,"2,115.00","2,160.95","2,115.00","2,113.80","2,155.55","2,158.15","2,143.38","2,384.80","1,380.70",1314034,"2,81,64,76,693.70",80530
09-Jun-2014,EQ,"2,087.00","2,118.00","2,080.00","2,084.25","2,114.95","2,113.80","2,109.34","2,384.80","1,380.70",1333098,"2,81,19,54,248.45",78066
06-Jun-2014,EQ,"2,100.15","2,107.80","2,056.00","2,104.15","2,085.00","2,084.25","2,075.46","2,384.80","1,380.70",1680793,"3,48,84,14,552.95",91602
05-Jun-2014,EQ,"2,083.10","2,116.40","2,068.00","2,089.25","2,100.15","2,104.15","2,092.64","2,384.80","1,380.70",2174235,"4,54,98,94,562.95",94900
04-Jun-2014,EQ,"2,130.00","2,134.90","2,077.00","2,128.60","2,088.00","2,089.25","2,089.35","2,384.80","1,380.70",1070531,"2,23,67,12,992.40",66411
03-Jun-2014,EQ,"2,129.85","2,138.00","2,105.20","2,129.85","2,129.95","2,128.60","2,128.39","2,384.80","1,380.70",1242314,"2,64,41,24,676.35",54006
02-Jun-2014,EQ,"2,144.00","2,157.75","2,116.05","2,141.35","2,133.85","2,129.85","2,127.71","2,384.80","1,380.70",547579,"1,16,50,88,969.05",39797
30-May-2014,EQ,"2,158.80","2,167.00","2,130.15","2,159.95","2,144.75","2,141.35","2,141.16","2,384.80","1,380.70",1292824,"2,76,81,39,047.25",55989
29-May-2014,EQ,"2,145.00","2,180.00","2,135.20","2,150.55","2,163.85","2,159.95","2,157.21","2,384.80","1,380.70",1410355,"3,04,24,24,886.35",90581
28-May-2014,EQ,"2,140.00","2,158.75","2,122.45","2,131.45","2,152.00","2,150.55","2,146.70","2,384.80","1,380.70",943744,"2,02,59,39,195.20",67958
27-May-2014,EQ,"2,160.15","2,184.60","2,118.00","2,154.00","2,132.00","2,131.45","2,143.11","2,384.80","1,380.70",897547,"1,92,35,38,986.80",53842
26-May-2014,EQ,"2,149.00","2,169.60","2,133.60","2,127.90","2,155.05","2,154.00","2,151.13","2,384.80","1,380.70",1325425,"2,85,11,62,923.15",53883
23-May-2014,EQ,"2,119.00","2,149.00","2,096.00","2,111.95","2,129.85","2,127.90","2,126.25","2,384.80","1,380.70",1547390,"3,29,01,39,234.25",67074
22-May-2014,EQ,"2,096.75","2,124.00","2,075.10","2,082.85","2,108.00","2,111.95","2,108.25","2,384.80","1,380.70",2108421,"4,44,50,70,230.10",92965
21-May-2014,EQ,"2,061.20","2,089.00","2,055.80","2,068.20","2,083.00","2,082.85","2,075.42","2,384.80","1,380.70",2058473,"4,27,22,01,811.70",85447
20-May-2014,EQ,"2,028.00","2,160.00","2,028.00","2,036.70","2,062.00","2,068.20","2,068.91","2,384.80","1,380.70",2351057,"4,86,41,13,732.55",102010
19-May-2014,EQ,"2,150.00","2,160.00","1,999.50","2,160.75","2,026.00","2,036.70","2,036.04","2,384.80","1,380.70",3258303,"6,63,40,50,791.60",134136
16-May-2014,EQ,"2,200.05","2,253.40","2,100.25","2,193.15","2,160.00","2,160.75","2,182.83","2,384.80","1,380.70",2620899,"5,72,09,86,489.95",108446
15-May-2014,EQ,"2,216.10","2,225.00","2,171.15","2,216.10","2,196.75","2,193.15","2,191.00","2,384.80","1,380.70",1260098,"2,76,08,69,467.85",55726
14-May-2014,EQ,"2,214.40","2,237.70","2,201.10","2,210.95","2,217.50","2,216.10","2,218.60","2,384.80","1,380.70",694614,"1,54,10,69,901.05",42813
13-May-2014,EQ,"2,165.80","2,239.00","2,165.80","2,159.35","2,209.00","2,210.95","2,201.67","2,384.80","1,380.70",1273742,"2,80,43,56,204.30",61340
